entry_id,author_id,author_year,entry_date,title,content,mood,mood_score,weather,is_private,word_count,created_at,updated_at
129,20,2004,2024-06-23,Ab neque dolor rem.,"Incidunt expedita perferendis porro sunt aut. Magnam illum est omnis aspernatur voluptate ullam. Corporis voluptas commodi porro facere.
Sunt tenetur ipsam. Culpa at harum deserunt. Maiores nisi beatae.
Molestiae atque assumenda unde voluptatem sint architecto. Modi ut dicta nobis incidunt repellat sunt.
Rem itaque quam doloremque id id perspiciatis. Culpa neque sapiente id officia dicta reprehenderit.
Iste nesciunt voluptatem.
Voluptate dolor quam architecto eaque. Amet amet saepe fugit suscipit quam cupiditate.
Maxime sunt atque a aliquid recusandae libero. Nulla soluta quasi. Molestias doloribus vero iure aspernatur magni.
Voluptatum inventore ipsum cumque. Veniam adipisci dolorum voluptates. Error officia accusamus quaerat dolorem. Facere fugit est doloremque neque ipsa veritatis.
Dolor nam autem dicta nobis dicta earum totam. Delectus libero maxime laborum quaerat omnis. Aliquam laboriosam est libero nesciunt esse.",좋음,4,흐림,False,1380,2024-11-12 19:56:39.958322,2025-01-30 22:43:03.313474
130,19,1998,2024-06-18,Eaque fugit natus.,"Libero dolorem architecto architecto temporibus cumque. Repellat dignissimos quaerat temporibus.
Iure at labore ipsa. Tempore harum facere. Distinctio a necessitatibus accusantium voluptates dolorum. Praesentium nesciunt exercitationem reprehenderit voluptatibus corrupti quis.
Doloremque nihil quas. Inventore corrupti nulla libero.
Natus id maiores ullam nam minus inventore. Distinctio tempore eum sit ducimus dolorem vero.
Neque nemo beatae facere unde quibusdam. Occaecati provident voluptates nisi sed ipsam incidunt. Molestias totam quam harum labore. Necessitatibus earum sequi esse saepe maiores impedit.
Maiores voluptas harum deleniti nostrum cupiditate beatae. Minima occaecati earum. Qui natus doloremque quae.
Error inventore sit molestiae impedit. Vel repellat repellendus rerum.
Explicabo et distinctio nostrum pariatur repellendus nostrum. Nobis iste quod rem voluptate.",매우나쁨,4,맑음,True,1788,2024-08-31 16:22:21.622822,2025-01-29 09:59:49.381581
131,36,1997,2025-03-15,Sapiente nam molestias corporis nihil iusto.,"Sit consequuntur reprehenderit doloribus ratione. Odio aliquam nihil.
Labore velit amet praesentium ab eum quia. Fugiat minima maxime.
Soluta quis occaecati tempore reprehenderit.
Blanditiis adipisci reiciendis magnam asperiores voluptatum eum.
Dolores culpa similique tempora sed. Ratione voluptate possimus adipisci dicta consequatur. Laboriosam consectetur ullam numquam.
Recusandae natus aut totam corporis dicta dicta. Non nobis at.
Nulla nulla nostrum laboriosam in velit illo. Nemo in nostrum mollitia veniam dolore voluptas blanditiis.
Vel asperiores sint veritatis neque. Corrupti saepe ullam. Deleniti libero mollitia id eligendi nisi sit.
Quidem earum cum minima. Provident suscipit architecto facilis at iusto eligendi ducimus. Expedita accusamus ipsam dolor quas quidem.
Quae illum quibusdam corrupti pariatur modi quidem iste.
Earum repellat ad fuga. Quaerat aut perferendis fugiat minima. Nostrum rerum incidunt voluptatibus possimus.",보통,5,흐림,True,221,2024-09-16 16:06:58.294775,2025-03-19 22:54:38.453558
132,2,1989,2025-03-24,Esse nam saepe.,"Iste ea eum delectus perferendis nam et recusandae. Doloribus dolores dolores neque optio.
Doloribus possimus tempore soluta accusamus impedit officia velit. Incidunt possimus placeat repellat vel.
Libero placeat saepe. Error repudiandae illo dolores. Veritatis ratione provident incidunt aliquid.
Quo aliquid tenetur in maiores dolorem laborum. Dignissimos animi ex nobis asperiores ipsam libero. Reprehenderit distinctio eius voluptate.
Cum ducimus eius nobis numquam corrupti eius. Rerum deserunt eligendi quasi. Perspiciatis officia magnam eum eos molestiae quo.
Nobis et optio assumenda cupiditate. At laborum soluta.
Recusandae alias quisquam nisi voluptates nam. Nobis laudantium provident tempore animi quam. Cum expedita fugiat blanditiis.
Nihil adipisci quidem vitae vero veritatis facere amet. Occaecati repellat labore explicabo eligendi. Ab nihil deserunt qui dolorum ea ducimus quisquam.
Et quam unde blanditiis temporibus harum quidem. Eum cupiditate deserunt alias praesentium.",나쁨,2,맑음,True,1636,2024-11-16 04:04:15.112932,2025-05-15 07:54:04.284334
133,8,1986,2025-03-29,Impedit dolorum quaerat.,"Adipisci consequatur doloribus dolore praesentium et animi. Atque nobis aperiam reprehenderit itaque earum. Facilis aliquam animi id laudantium sapiente soluta optio.
Dolore ratione facilis nemo. Vero molestias facilis aut aliquam enim. Possimus illo ad pariatur sed corrupti odit.
Reiciendis sapiente similique. Repellat facere ratione neque nulla reprehenderit. Rerum consectetur maiores error dicta laudantium.
Qui provident eveniet error. Dolores praesentium fugit ducimus natus assumenda iure nostrum.
Ratione vel eaque. Aspernatur nobis praesentium ad aperiam expedita. Consectetur vero saepe a delectus dicta.
Illo distinctio eligendi voluptatibus occaecati atque inventore. Magnam incidunt beatae dolorum quia labore consectetur delectus. Vitae culpa inventore laborum eaque nam explicabo.
Ab autem a et. Praesentium vero ipsa reiciendis.
Natus veniam ex. Porro officia tempore eius.
Quasi hic sapiente esse quasi. Doloremque consectetur dolor maiores quaerat consequuntur.",매우좋음,5,바람,True,1490,2025-02-21 14:28:53.148496,2024-12-27 13:45:14.524371
134,33,2001,2025-05-29,Aliquam consequuntur quisquam recusandae earum.,"Qui minima odio ratione pariatur laboriosam. Occaecati impedit rem aliquam. Molestiae soluta dolores earum reprehenderit nobis cupiditate. Reprehenderit distinctio quos alias quasi doloribus voluptatibus.
Cum quidem rerum beatae sequi. Expedita quidem consectetur.
Facilis voluptas sed sit. Fugit veniam perspiciatis incidunt dolorum. Ex beatae nobis dolorum dolorum expedita suscipit sit.
Officiis suscipit illo voluptas quod perferendis iure. Recusandae mollitia tempore.
Ullam autem cum dignissimos repellat sint. Soluta deleniti nostrum sapiente minima incidunt.
Exercitationem porro ipsam modi impedit. Sequi molestiae architecto illum consequuntur quo. Enim aliquid mollitia quisquam. Eaque tempore nostrum officia impedit corrupti eaque.
Quasi velit beatae. Minima odio ipsum odit. Aut illum incidunt.
Libero mollitia similique.
Sed praesentium fuga mollitia repudiandae cupiditate. Minima distinctio consequatur sed.",좋음,4,눈,True,415,2025-02-19 19:38:20.258012,2024-12-12 09:16:00.523612
135,10,1983,2025-03-29,Inventore eos delectus aliquid nesciunt.,"Perferendis cumque sunt. Nobis doloremque repellat inventore accusamus. Occaecati qui eos ducimus tempore repellendus.
Sint rerum nemo autem quam eum. Temporibus natus pariatur modi voluptas facere. Temporibus accusantium distinctio mollitia perferendis. Necessitatibus recusandae mollitia cupiditate amet dolore voluptatum.
Nisi voluptates tempora aut cumque quia officiis. Eum a nobis aliquam accusamus voluptas qui asperiores.
Occaecati quo iste. Fugiat ipsa ut numquam ipsum fugiat vero incidunt.
Vero animi adipisci itaque soluta atque. Dolore explicabo veritatis dicta laboriosam excepturi debitis. Voluptas debitis natus perferendis assumenda laborum.
Iste doloremque libero repellat. Impedit fugit ea. Quam porro fugiat quo earum quod sed.
Quae cum impedit totam. Sed ipsa quo voluptatibus cupiditate iste nisi.
Voluptatem repellat delectus maxime occaecati voluptates. Distinctio voluptates tenetur dolores.",나쁨,1,맑음,True,574,2024-09-02 12:58:11.318702,2024-12-31 20:49:46.177724
136,39,1996,2024-10-12,Adipisci in ad accusamus.,"Ea facilis explicabo rerum molestias. Temporibus debitis aliquam cum. Odit totam dolor consequuntur cum nulla ab.
Nam quaerat quis provident necessitatibus eveniet. Quis blanditiis totam animi quas inventore. Repudiandae laboriosam quae amet a cum esse.
Eveniet odit illo quibusdam quam architecto. Maiores rem aspernatur explicabo voluptatibus itaque. Sint ipsum veniam iste quo facilis adipisci qui. Ipsa magni rem dolores accusantium cumque.
Quaerat quam odit illo qui rem similique. Voluptatibus sequi harum eum. Nihil excepturi sed explicabo voluptatibus vero consequatur.
Vitae error ipsa ea labore consequatur explicabo. Pariatur eaque corporis adipisci.
Necessitatibus facere accusantium iure vitae beatae. Perspiciatis suscipit rerum vero cupiditate fugit. Error sequi ducimus sint veniam architecto nam.",좋음,2,바람,True,1355,2024-06-28 13:19:20.305278,2025-03-05 04:08:17.274717
137,24,1988,2024-10-26,Et exercitationem suscipit quis.,"Maxime quasi quisquam excepturi rerum eligendi. Voluptates molestias ea ipsum ab quos. Odit similique praesentium blanditiis illum veritatis.
Eveniet modi aliquam sint quod perspiciatis nam facilis. Id rerum similique facilis accusantium quasi fuga mollitia. Nihil veniam vero ipsum dignissimos.
Sint sint vel debitis. Accusantium atque laboriosam ab nesciunt atque dolorum. Optio quos aliquam non voluptatibus nulla.
Nihil vitae quos iure aut.
Debitis ratione architecto alias enim. Ut provident enim commodi. Laboriosam dignissimos officia reprehenderit quibusdam excepturi. Eum odit non id maiores.
Nemo laborum tenetur dolorum. Enim repellendus ex nam nemo odit voluptates.
Illo sapiente vitae ipsa doloribus. Natus beatae adipisci. Illo veritatis dolorem facilis earum quisquam.
Molestias veniam quibusdam magnam quos voluptate incidunt. Aliquam nulla quidem.
Animi perferendis sunt exercitationem. Doloribus expedita impedit explicabo.",매우나쁨,7,눈,False,1633,2024-07-07 07:27:33.127132,2025-01-19 00:49:24.586809
138,24,1999,2024-09-30,Reiciendis dolorem laborum nulla deleniti.,"Similique maiores impedit incidunt similique. Magnam officiis quas magni exercitationem.
Ullam atque tempora perferendis fuga velit minus. Id distinctio cupiditate possimus ea.
Voluptatum magnam unde reprehenderit assumenda. Vitae molestiae suscipit ullam porro. Sint similique beatae ad consequatur. Placeat ea id consequatur.
Eius dolorem omnis aliquam quam temporibus consequatur quod. Corporis quidem itaque ratione suscipit. Rem nisi vel earum.
Enim perspiciatis iure iure laudantium at qui. Perferendis similique est deleniti molestiae aliquam perferendis.
Nisi non repudiandae vel. Nostrum quisquam atque ipsa alias magni corrupti.
Voluptatem repellendus voluptatibus voluptate reprehenderit. Error illum porro minima. Cum corrupti expedita iure repudiandae.
Commodi asperiores placeat alias quaerat neque alias neque. Harum et officiis eum excepturi reprehenderit asperiores modi. Praesentium quisquam excepturi officiis delectus.",보통,3,흐림,True,1626,2024-07-18 04:08:11.054787,2025-04-23 09:34:41.551005
139,5,1983,2025-01-31,Nam possimus quibusdam rem necessitatibus.,"Maiores nulla quibusdam soluta veniam aperiam. Consectetur animi reiciendis soluta aliquid.
Deserunt incidunt quisquam beatae aut nesciunt illo saepe. Corporis qui ut officia quo incidunt ad. Excepturi sint doloribus minus distinctio et odit.
Natus quibusdam quaerat fugit natus ea. Dolorum dolorum animi non impedit fuga aliquid et. Magni non qui quia tenetur.
Sapiente dolor voluptatibus voluptate dolorum vero. Ipsum aspernatur impedit omnis numquam quisquam numquam. Hic facere perferendis in natus.
Consectetur libero minima tempora maiores. Cum ad doloremque ipsa voluptates.
Odio ex cumque provident ipsa. Magnam libero vitae error.
Esse neque reprehenderit sunt quasi. Quasi mollitia repellat eaque.
Hic facere itaque saepe sit rerum praesentium. Sequi consequatur fugiat debitis.
Provident veritatis quae nobis exercitationem neque tempora amet. Officia beatae dolores quibusdam quod harum culpa. Quisquam excepturi fugit ratione nisi.",나쁨,1,바람,True,1201,2024-06-24 05:49:37.628478,2025-03-25 02:42:34.832062
140,11,1991,2024-11-25,Quod blanditiis est voluptatum perferendis dolore.,"Deserunt repellat illo optio molestiae animi. Tenetur eius laudantium id.
Placeat eaque quas nemo. Deserunt a aut quae quibusdam laborum quia.
Id ipsum quasi necessitatibus.
In accusantium corrupti. Harum repellat eum dolor eum.
Dignissimos earum quaerat itaque nihil. Neque voluptatum quisquam asperiores.
Quaerat iure voluptas quis error quos. Qui autem asperiores sapiente fugit vero. Voluptatem officiis eveniet illo impedit.
Omnis ut adipisci.
Dolores architecto quae numquam perspiciatis exercitationem rem. Mollitia voluptatum aut. Rem aut aliquid.
Id ipsam deserunt repellat. Sed dicta magni. Eum voluptatem repellendus eaque. Saepe consectetur quos.
Optio iste sit ab omnis dolorum. Tenetur explicabo eligendi necessitatibus facilis mollitia. Vel temporibus nisi magni nam repellendus deleniti quos. Nostrum ipsum maxime deleniti incidunt.
Optio inventore occaecati. Reprehenderit nihil id facere soluta perspiciatis optio. Nemo repellat natus at maiores vero adipisci.",매우좋음,8,눈,True,1590,2025-02-11 08:54:01.179521,2025-04-30 15:16:41.158575
141,28,1987,2024-09-16,Iure tempora alias consectetur eligendi reprehenderit.,"Cupiditate porro laborum eaque. Sapiente sit illo aspernatur consectetur optio aliquid. Doloribus laborum quaerat ipsum.
Quibusdam voluptatum minus nisi dolorum. Odit qui quas provident illum iusto.
Iusto tempore perferendis similique.
Laborum voluptate dolorem eius ut expedita eligendi.
Commodi praesentium minus sunt tempore. Optio perferendis temporibus consectetur sit consequuntur. Pariatur molestiae harum ipsam.
Nobis inventore perferendis. Repellendus omnis voluptatum odio quod. Aspernatur at esse expedita vitae.
Facilis earum nihil soluta alias. Ea accusantium autem nulla eligendi. Modi veritatis quisquam cumque ipsum.
Ab reprehenderit accusantium labore totam quae reprehenderit. Optio doloribus totam amet. Consectetur distinctio similique perferendis fuga iusto placeat.
Porro eveniet et recusandae at quos alias. Reprehenderit magni delectus labore placeat voluptates. Quia enim sequi et excepturi illo.",매우나쁨,7,바람,True,1099,2025-05-07 17:23:51.481096,2025-02-16 12:49:51.606083
142,9,1985,2024-07-01,Vero harum deleniti deserunt optio reprehenderit.,"Rem minus vel rem doloremque quis. Similique blanditiis corrupti tempora labore. Molestias ea quidem labore similique.
Soluta ea quo vel consectetur. Dolorum nesciunt esse aliquam.
Molestias corrupti incidunt enim. Dolorum quibusdam provident eveniet consequuntur.
Vel consequatur dignissimos dignissimos deserunt suscipit. Itaque magni necessitatibus reiciendis quia repudiandae deleniti.
Ex molestias ipsum deserunt dolor consectetur totam. Voluptates dolor doloribus delectus.
Quis quisquam culpa explicabo temporibus voluptates voluptatem. Dolorum quis facere omnis quae beatae. Excepturi fugiat ea molestiae ducimus.
In ipsa nobis quas aut tempora quisquam sint. Voluptate facilis voluptate eos hic. Quisquam doloribus ad excepturi eligendi maxime officiis. Ipsam dolorum necessitatibus aliquam sunt.
Animi vero aperiam nihil. Praesentium vel reprehenderit voluptas maiores corporis aut.
Porro voluptatibus odit aliquam tempore eos sed. Tempora porro vitae pariatur in.",보통,6,눈,True,1667,2024-06-18 12:26:34.354950,2025-02-08 04:54:09.529494
143,23,2002,2024-11-30,Fugiat ipsum ex eligendi atque.,"Ullam laborum fugit corporis nesciunt non. Voluptatibus veritatis quidem.
Quis quis alias culpa ipsum possimus. Magni optio neque odit optio beatae.
Minus repellat odio vero ut maiores fuga recusandae. Officia dignissimos rerum distinctio exercitationem corrupti animi.
Maxime praesentium voluptate temporibus quos. Quia incidunt nisi inventore. Illo distinctio mollitia asperiores expedita distinctio.
Consequatur commodi non. Ratione perspiciatis nisi iusto soluta reprehenderit. Nostrum architecto voluptatibus.
Adipisci consequuntur aut dignissimos. Velit perspiciatis quos quo vero perspiciatis.
Explicabo corporis sunt ut a laborum voluptates. Maiores cupiditate quisquam reiciendis cupiditate necessitatibus ullam.
Minima laudantium ullam reiciendis atque.
Deleniti neque amet quo numquam saepe laudantium repudiandae. Deleniti rem velit est. Illo nulla architecto culpa totam laboriosam ipsa.",보통,7,바람,False,62,2024-07-03 02:32:55.536755,2025-02-03 17:21:41.961968
144,12,1995,2024-06-28,Expedita est culpa est.,"Iure excepturi repellat perferendis. Quae pariatur aliquid culpa aliquid neque.
Deleniti sint eum laudantium sunt. Reiciendis molestiae libero aliquam enim doloremque commodi. Facere quibusdam iure atque deleniti.
Repudiandae eligendi deleniti laboriosam accusamus maiores. Exercitationem dicta excepturi voluptas odio.
Quae sapiente dolorum quae in. Amet quam dolores ea ab laudantium. Rem eius ratione culpa.
Enim consequatur ratione ducimus aliquid eligendi. Deserunt perspiciatis consequuntur ut natus ab soluta.
Ad delectus distinctio neque. Cum assumenda similique deleniti saepe tempore culpa.
Ipsum possimus cumque voluptates quasi veniam saepe. Quisquam veniam error rerum. Perspiciatis ad illo molestias voluptas neque.
Ullam doloremque in facere exercitationem. Porro libero vitae nam consectetur mollitia tenetur porro. Nulla voluptatibus ducimus doloribus.
Molestias consequuntur blanditiis sed unde expedita pariatur at. Molestiae accusamus mollitia eveniet.",매우나쁨,4,바람,False,147,2024-08-12 17:31:21.332031,2024-12-25 13:26:02.270841
145,24,2004,2024-09-10,Dolores reprehenderit quo voluptatum.,"Dicta suscipit occaecati corrupti nemo magni. Ullam expedita esse est. Ab soluta quam aliquam maxime quibusdam.
Inventore accusantium a magnam est fugiat quas. Aut veniam dicta officia.
Eaque voluptatum modi eos labore quaerat. Ipsum tempore maiores nemo totam. Quisquam adipisci numquam tenetur officia aut.
Minima nemo aperiam in excepturi harum. Ullam ipsa hic sint. Voluptates ducimus voluptatum a aperiam.
Officia veritatis adipisci excepturi possimus quod eligendi. Nemo expedita modi tempore magnam mollitia quaerat. Veniam distinctio quos dolores excepturi numquam. Enim distinctio aperiam dolor amet at minima.
Nesciunt vitae perspiciatis. Odio minima dolore iure. Maiores aperiam at nobis dignissimos aliquam.
Eligendi labore laboriosam iste. Quidem esse placeat laudantium.
Mollitia quia natus totam voluptatem repellendus. Sequi incidunt error qui.
Exercitationem officia vel quasi magni incidunt. Accusantium veritatis maxime corporis laborum laboriosam.
Odio voluptas laborum placeat.",매우나쁨,9,맑음,False,1786,2024-08-18 07:38:09.389421,2025-02-28 06:49:40.256581
146,6,1996,2025-05-28,Voluptates dolore repellendus rerum perspiciatis dignissimos.,"Asperiores velit earum expedita ducimus. Perferendis unde quidem accusantium maxime eius ratione. Repellat debitis assumenda quibusdam. Sequi voluptates ut dolor.
Dolor voluptatem aspernatur velit nam. Autem hic non dolorem.
Esse odit accusamus quisquam quisquam eaque maxime quos. Iusto aliquam optio aspernatur voluptas voluptatem iure.
Quidem asperiores occaecati expedita repellendus ab expedita. Minus minus voluptate.
Harum ab consectetur incidunt quidem. Voluptatibus eius molestias aspernatur veniam. Porro ipsum numquam ullam.
Earum cum amet perspiciatis voluptatum incidunt at. Fugiat quibusdam tempora non placeat. Maiores provident ullam illo tenetur cum. Pariatur fugit unde dicta ab.
Eaque totam cupiditate ullam. Rem consectetur delectus deleniti quas cupiditate perspiciatis. Ut placeat praesentium perspiciatis. Repudiandae laborum itaque assumenda facilis magnam.
Laboriosam laudantium doloremque dolore.",매우좋음,6,맑음,True,979,2024-07-11 23:11:15.185805,2025-04-26 12:57:40.816991
147,36,2005,2025-04-14,Illum natus pariatur illo quisquam.,"Impedit facere optio deserunt.
Rem nihil libero magnam. Commodi exercitationem fugit error enim suscipit minima. Beatae nesciunt beatae. Quidem veritatis nesciunt eos.
Quidem ratione modi eum perspiciatis distinctio. Quas sint atque facilis distinctio. Exercitationem reprehenderit error reiciendis.
Atque iste occaecati labore eligendi. Magnam assumenda adipisci neque necessitatibus eius possimus.
Numquam animi ex aut voluptates ab asperiores. Dicta dolores sed ipsam repellendus quos. Vero optio commodi delectus.
Molestiae laborum provident modi dolores cupiditate quisquam. Voluptas ut incidunt.
Magni ab nobis et ipsum officia rem occaecati. Itaque pariatur dolor iusto consectetur consectetur nam minus. Placeat quo nihil illo velit eum.
Quae quasi quod voluptas alias blanditiis. Quia iusto debitis praesentium sit ipsa excepturi quae. Ratione repellat ab dolorum autem at. Voluptas eos ullam occaecati sint accusantium.
Voluptatibus deleniti aperiam. Laborum corrupti error.",매우좋음,2,눈,True,1020,2025-05-25 03:29:39.440728,2025-04-25 04:52:55.279486
148,31,2005,2025-05-10,Deserunt temporibus reprehenderit provident illum.,"Dolor aliquam impedit. Maxime a nobis iure possimus esse. Distinctio mollitia minima aut eos quibusdam.
Ipsam facilis nam error voluptate quidem. Pariatur eveniet ab. Maiores molestiae maiores voluptatibus.
Dolorem occaecati nulla quaerat earum. In sed animi temporibus amet consequuntur.
Voluptates ratione adipisci similique modi quas repudiandae. Repellat at nemo distinctio perspiciatis.
Fuga quae distinctio sit asperiores. Dolorem dicta consequatur molestiae reprehenderit.
Nobis eos quae. Ratione similique a odit adipisci facilis ratione. Tempora molestiae debitis nam asperiores.
Dolor numquam nobis officia.
Nisi consequuntur sed cum aut magnam illo magni. Dignissimos deleniti tempora eos vero maiores.
Eum neque fugit sint. Vero rerum voluptatem quia aliquam alias.
Nisi nemo nisi minus unde architecto consequuntur. Dignissimos corrupti libero.
Esse sint tempora ipsam. Dignissimos eius vitae ut odit adipisci.",좋음,3,바람,False,753,2025-03-08 18:26:40.360304,2025-02-09 15:49:12.487585
149,3,1999,2025-03-20,Earum minima enim dolore.,"Illum velit iste tenetur voluptatem architecto doloribus. Autem distinctio cumque qui animi inventore similique. Deleniti sint quia temporibus doloribus distinctio. Libero dolorum autem vitae neque.
Vero beatae ut asperiores reiciendis perspiciatis explicabo. Temporibus iure culpa similique itaque et. Saepe id ipsa suscipit doloremque.
Praesentium labore ipsam sunt eveniet. Reprehenderit quas nisi quam labore illum harum. Voluptates ipsum provident ipsa ut.
Dolor fugiat explicabo rem odio. Deleniti rem impedit architecto ipsum. Minima eligendi debitis ut fugit aperiam.
Eius ad deleniti quis corporis fugit unde necessitatibus. Voluptatum minus vitae perferendis dolores pariatur.
Omnis officiis impedit sapiente molestias earum iusto. Accusantium ab ipsum odit consectetur ipsam. Cumque inventore provident.
Maxime ratione a ex odio eaque.
Nesciunt autem ratione eligendi dolorem. Natus debitis tempora cum aspernatur earum.",나쁨,5,맑음,False,842,2024-08-19 14:13:14.940330,2025-03-15 13:54:20.345073
150,21,1981,2025-02-26,Corporis odio voluptates nisi.,"At harum recusandae cupiditate id reiciendis. Ex eius illum quis unde quod. Deleniti dignissimos temporibus natus repudiandae dolorem eum.
Minus facere omnis. Ipsa rerum culpa exercitationem temporibus ad minima tenetur. Error et incidunt perspiciatis quod. Dolorum optio vitae minima praesentium.
Rerum eaque quam possimus possimus. Facilis quisquam quod tempore. Dolor exercitationem amet dignissimos. Ratione tenetur minima cumque facere ad reiciendis.
A alias recusandae. Accusantium laboriosam dignissimos fuga esse quod.
Amet exercitationem repudiandae enim possimus amet. Minima sapiente optio odio unde nihil perferendis.
Eum hic alias officia architecto. Quia tempore eveniet. Accusantium reprehenderit perspiciatis maxime animi quidem maxime.
Adipisci cumque ut eum accusantium mollitia. Facere aliquid atque consequatur distinctio nostrum autem quos.
Nostrum dolores quis iure.
Ipsum sit sed autem nostrum soluta et. Adipisci in voluptatem similique. Corrupti fuga a itaque nisi maiores.",매우나쁨,2,흐림,True,1837,2025-05-10 09:39:09.228737,2024-12-11 06:35:09.829897
151,11,1988,2025-04-07,Recusandae iste doloribus ratione culpa.,"Voluptate eius repellat totam maxime. Ab numquam molestiae rerum quidem.
Accusamus nam dolorem voluptas voluptas consectetur fugiat velit. Aperiam eligendi sit non nihil aliquid.
Quidem nihil aliquam mollitia suscipit exercitationem nostrum. Itaque cumque maiores deleniti odio quibusdam quaerat. Quisquam nam saepe architecto doloribus.
Aut rerum expedita aliquid corrupti fuga. Eligendi ducimus veritatis soluta.
At laboriosam nostrum. Adipisci recusandae ex itaque consequatur unde eveniet libero.
Enim sapiente qui earum ullam autem iure deserunt. Dignissimos dolore provident temporibus.
Ratione accusantium magni quasi sint quo. Ullam doloremque magnam. Accusantium unde exercitationem.
Tempora eos maxime occaecati. Ut quasi quibusdam totam tempora vitae. Aliquam laboriosam ut architecto nisi vero omnis.
Consequuntur expedita est voluptatem culpa voluptatibus voluptatem.",보통,7,바람,True,1544,2024-08-13 16:47:45.014545,2025-05-09 01:25:44.466430
152,4,1999,2025-05-11,Ea doloribus repudiandae quia.,"Aliquam possimus delectus debitis tempore impedit voluptatem. Soluta nemo corrupti. Perferendis ipsam eius.
Nam ab animi sequi. Tempora amet voluptatem assumenda aliquam minus.
Velit voluptatem pariatur esse. Fuga voluptatum nihil dicta repellat ex. Iusto recusandae repellat porro provident. Omnis nobis incidunt voluptates.
Ratione maiores illum eius nemo. Atque non dolores repellendus a.
Vero cupiditate sit accusantium quam cum aliquid. Dolores veniam ipsa rem expedita temporibus. Minus iste iste neque odit.
Cumque quaerat molestias est in. Dicta facilis tenetur totam nisi ut ipsa. Ipsa exercitationem ipsa unde commodi ducimus.
At sed voluptatum quas unde. Consequatur fugit minima vitae blanditiis.
Odio incidunt autem molestias iste suscipit culpa deserunt.
Cumque illo ipsam nostrum. Temporibus assumenda magni architecto corporis.",보통,6,맑음,False,1614,2024-10-27 08:31:24.800798,2025-05-18 14:06:41.507245
153,12,1989,2024-12-31,Temporibus ratione mollitia quasi dolorum laboriosam nulla.,"Animi eos odit ipsa esse vitae. Molestias aspernatur earum modi distinctio impedit.
Adipisci dolor ad illum odit quas facere. Odit totam dolorem doloremque laudantium dolore. Repellat ducimus sed labore inventore. Pariatur temporibus magni in.
Neque voluptatem nisi. Ratione eligendi necessitatibus quaerat deserunt veritatis. Autem dolorum enim voluptates ea natus.
Asperiores illum eius fugit esse in eum. Saepe deleniti minus consectetur. Saepe magni rem dicta quisquam dicta nesciunt.
Culpa esse id. Nobis aspernatur harum similique libero cum.
At numquam dolores blanditiis repellat distinctio commodi. Non at accusamus.
Nulla vero temporibus quasi deserunt.
Porro iure enim. Quas nobis blanditiis.
Quibusdam magni aut modi non. Adipisci libero et accusamus sunt esse. Ad sapiente facere recusandae esse.
Aspernatur dignissimos iste voluptate beatae placeat. Nihil assumenda quo tempore. Neque quia tenetur maxime ut.
Cum id quisquam libero ullam fugiat et.",매우좋음,9,바람,False,1185,2024-11-13 19:53:50.132430,2025-04-04 10:33:51.106301
154,20,1989,2025-03-03,Fugit a amet aliquid iste.,"Animi commodi itaque dolore. Sapiente consectetur nesciunt vero deleniti corrupti sit. Earum totam occaecati harum officiis nisi nesciunt.
Aliquid excepturi temporibus. Aliquid veritatis similique dignissimos.
Numquam officia doloremque quod voluptas. Tempora architecto itaque magni harum illum quisquam unde.
Animi perferendis recusandae corrupti vero error. Assumenda facilis ea voluptate perferendis unde quasi.
Provident in ducimus placeat perferendis. Voluptatibus aliquam asperiores id. Ipsum dolorem harum vero tempora.
Nostrum amet eum. Dignissimos alias occaecati pariatur corrupti. Nihil exercitationem nihil quas totam.
Delectus officiis voluptatum recusandae minima soluta eaque. Debitis occaecati error. Nulla alias ex ullam error sequi. Voluptatibus provident error.
Natus dolorem molestias. Pariatur recusandae numquam deserunt totam repudiandae quod dolorem. Eum exercitationem esse aperiam enim eos itaque.",나쁨,3,눈,True,1648,2024-12-10 16:07:14.649924,2025-06-01 00:48:32.242264
155,6,1981,2024-08-16,Ex minima qui.,"Nulla iste adipisci autem voluptas sequi cupiditate sapiente. Iure quos ab doloremque. Dolores aperiam occaecati voluptates eaque dolore.
Reprehenderit nihil ipsa eveniet debitis. Itaque laborum dolor asperiores vel eaque tempora officia. Eaque corrupti occaecati.
Aut earum reiciendis ipsa perferendis delectus nobis. Dolor harum totam aperiam.
Ea nostrum deserunt vitae tenetur. Molestias maiores numquam itaque. Voluptate placeat nihil soluta laborum.
Occaecati doloremque rem tempore. Voluptate iure voluptatem atque impedit laudantium sequi. Consequuntur distinctio temporibus praesentium odit.
Perspiciatis sint illo molestias sint. Incidunt eveniet iusto.
Quasi debitis cupiditate saepe eos ex. Neque laboriosam ex. Recusandae impedit repellendus.
Error deserunt sequi cupiditate. Sed dolores omnis commodi itaque sapiente eum. Culpa impedit fugit eum.
Dignissimos explicabo perferendis deleniti sequi facere.",보통,2,비,True,319,2025-03-16 11:37:10.314698,2025-04-23 21:10:43.572742
