price_id,livestock_mkt,record_date,product_type,grade,part,price_per_kg,supply_volume,demand_level,season,disease_outbreak,currency_rate,predicted_price,accuracy_score
529,22,2024-11-10,돼지고기,2등급,뒷다리,15896,3263,보통,봄,아니오,1111.95,22068,0.923
530,13,2023-09-23,닭고기,3등급,안심,10789,1510,보통,여름,아니오,1118.14,18075,0.775
531,12,2024-09-23,소고기,1등급,앞다리,19998,529,높음,봄,아니오,1336.79,17700,0.737
532,20,2024-10-06,닭고기,특등급,삼겹살,14167,1289,낮음,여름,아니오,1251.98,14252,0.891
533,25,2024-06-18,닭고기,특등급,갈비,25686,3994,보통,봄,아니오,1288.57,16791,0.925
534,7,2024-03-11,돼지고기,특등급,등심,18730,4368,낮음,여름,아니오,1250.31,34672,0.901
535,24,2024-11-17,닭고기,특등급,안심,14568,846,보통,여름,아니오,1224.63,17595,0.901
536,25,2024-06-15,소고기,1등급,목살,12868,3766,보통,겨울,아니오,1310.54,8785,0.85
537,3,2025-02-25,양고기,3등급,삼겹살,34004,3344,보통,겨울,아니오,1124.73,29011,0.865
538,21,2024-05-12,닭고기,등외급,앞다리,33384,1536,낮음,여름,아니오,1260.97,12020,0.87
539,27,2024-08-23,오리고기,3등급,목살,30446,3668,낮음,여름,아니오,1284.81,25928,0.88
540,13,2024-04-12,양고기,1등급,등심,15659,419,높음,여름,아니오,1183.24,31278,0.864
541,5,2024-04-18,양고기,특등급,갈비,9917,2159,높음,봄,아니오,1192.97,33649,0.949
542,46,2024-03-31,오리고기,3등급,등심,28859,158,낮음,여름,아니오,1253.39,28147,0.765
543,34,2023-07-24,닭고기,1등급,안심,30635,385,낮음,가을,아니오,1160.96,26348,0.805
544,13,2024-04-30,돼지고기,2등급,등심,16868,4224,낮음,여름,아니오,1342.42,18860,0.797
545,32,2023-07-11,양고기,2등급,안심,8805,2535,보통,겨울,아니오,1260.92,25099,0.709
546,19,2024-10-28,양고기,특등급,삼겹살,27803,1389,보통,여름,아니오,1217.22,16038,0.877
547,34,2025-03-14,닭고기,등외급,목살,21400,4381,높음,여름,아니오,1290.29,26997,0.843
548,3,2024-12-08,돼지고기,등외급,앞다리,32721,397,보통,겨울,아니오,1350.36,25702,0.747
549,29,2023-09-30,소고기,등외급,뒷다리,8745,3956,높음,봄,아니오,1304.32,14597,0.882
550,34,2024-03-06,돼지고기,등외급,안심,30200,2230,높음,겨울,아니오,1119.83,18421,0.756
551,44,2023-07-04,닭고기,3등급,등심,34600,1650,보통,봄,아니오,1309.6,29251,0.834
552,33,2025-02-05,돼지고기,1등급,삼겹살,29683,1131,높음,여름,아니오,1318.99,10256,0.896
553,1,2023-07-14,돼지고기,특등급,등심,21595,3675,높음,가을,아니오,1353.94,14143,0.927
554,31,2023-06-24,소고기,1등급,안심,20660,1267,낮음,봄,아니오,1117.37,27332,0.868
555,18,2024-04-24,소고기,3등급,앞다리,9686,3343,보통,봄,아니오,1125.86,25745,0.827
556,36,2023-11-20,닭고기,1등급,뒷다리,33401,3897,낮음,겨울,아니오,1230.35,11844,0.911
557,29,2025-01-09,오리고기,3등급,등심,11760,1034,낮음,가을,아니오,1236.01,31988,0.91
558,49,2024-06-26,양고기,3등급,갈비,21554,1243,보통,가을,아니오,1282.65,30566,0.919
559,41,2025-04-23,돼지고기,특등급,뒷다리,28266,2029,보통,봄,아니오,1192.79,19346,0.745
560,11,2023-08-11,오리고기,1등급,등심,26531,4566,높음,봄,아니오,1322.51,10615,0.724
561,18,2025-05-04,양고기,등외급,등심,12735,820,높음,겨울,아니오,1322.2,25260,0.732
562,32,2025-02-22,오리고기,3등급,앞다리,18186,287,보통,겨울,아니오,1135.83,8196,0.765
563,47,2023-12-26,소고기,2등급,뒷다리,15202,118,높음,가을,아니오,1312.37,23359,0.902
564,29,2025-01-15,돼지고기,1등급,뒷다리,21128,3956,보통,가을,아니오,1310.45,12070,0.891
565,14,2023-12-31,양고기,2등급,안심,22641,3239,높음,가을,아니오,1149.15,14433,0.746
566,46,2024-02-01,양고기,3등급,삼겹살,31743,2094,보통,겨울,아니오,1385.9,30189,0.87
567,41,2025-02-19,닭고기,2등급,삼겹살,11695,100,높음,가을,아니오,1256.9,21756,0.784
568,20,2024-12-25,닭고기,1등급,뒷다리,19795,3446,높음,여름,아니오,1334.9,18751,0.722
569,48,2023-06-03,오리고기,특등급,갈비,17764,2716,보통,봄,아니오,1316.23,25983,0.789
570,3,2024-01-22,오리고기,특등급,삼겹살,13846,2490,보통,봄,아니오,1150.09,17883,0.886
571,10,2024-10-29,오리고기,등외급,등심,9331,4771,보통,봄,아니오,1138.08,21460,0.777
572,1,2024-05-12,돼지고기,특등급,앞다리,25566,571,낮음,가을,아니오,1334.34,32558,0.897
573,25,2024-04-04,닭고기,3등급,앞다리,10533,4910,보통,여름,아니오,1180.63,32470,0.783
574,46,2024-04-28,양고기,등외급,안심,8894,2408,보통,여름,예,1365.92,31517,0.765
575,34,2024-04-07,돼지고기,1등급,삼겹살,30220,3855,보통,겨울,아니오,1331.43,23415,0.774
576,41,2023-08-15,오리고기,2등급,앞다리,23908,493,보통,봄,아니오,1108.81,31748,0.913
577,17,2023-12-16,오리고기,특등급,갈비,25190,2252,보통,겨울,아니오,1342.13,32566,0.818
578,24,2024-03-06,양고기,3등급,목살,25898,388,보통,겨울,아니오,1181.59,29812,0.917
579,23,2024-03-13,닭고기,2등급,안심,29495,4555,낮음,가을,아니오,1119.16,9530,0.846
580,7,2024-01-01,닭고기,등외급,갈비,19430,3210,보통,여름,아니오,1313.7,31299,0.936
581,11,2024-02-02,돼지고기,1등급,갈비,18702,716,낮음,겨울,아니오,1273.0,8027,0.718
582,43,2023-12-17,닭고기,특등급,갈비,14562,3898,낮음,봄,아니오,1123.12,31224,0.922
583,9,2023-07-06,양고기,2등급,삼겹살,33090,107,높음,봄,아니오,1236.56,19960,0.825
584,32,2023-09-28,닭고기,1등급,뒷다리,28979,331,보통,봄,아니오,1208.04,28120,0.917
585,19,2024-08-05,닭고기,2등급,뒷다리,30609,3485,높음,겨울,아니오,1249.88,25478,0.795
586,1,2024-12-05,닭고기,3등급,뒷다리,31892,2362,보통,겨울,아니오,1270.07,8471,0.775
587,45,2023-06-20,닭고기,2등급,안심,25532,2831,높음,가을,아니오,1210.31,14450,0.714
588,22,2024-02-17,소고기,2등급,뒷다리,23452,4905,낮음,가을,아니오,1176.53,13470,0.914
589,2,2023-06-09,닭고기,2등급,안심,12897,2501,낮음,가을,아니오,1130.87,9559,0.734
590,34,2024-10-18,닭고기,2등급,삼겹살,19295,1386,낮음,여름,아니오,1272.17,33812,0.75
591,5,2023-10-02,닭고기,2등급,안심,33367,3150,높음,여름,아니오,1316.83,27680,0.802
592,7,2024-11-27,오리고기,1등급,갈비,21802,2825,낮음,겨울,아니오,1168.52,15463,0.842
593,1,2024-10-10,소고기,특등급,등심,15909,1154,높음,겨울,아니오,1252.65,10856,0.927
594,38,2023-08-31,오리고기,특등급,뒷다리,23188,1944,낮음,겨울,아니오,1113.21,17128,0.814
595,27,2023-08-05,오리고기,등외급,삼겹살,31245,437,보통,겨울,아니오,1358.88,33448,0.779
596,26,2024-04-25,돼지고기,등외급,삼겹살,23272,1227,보통,가을,아니오,1173.37,28890,0.879
597,14,2023-07-29,오리고기,특등급,삼겹살,14592,3120,보통,가을,아니오,1241.53,19773,0.895
598,41,2023-12-17,돼지고기,특등급,목살,20205,1008,보통,가을,아니오,1214.89,10569,0.822
599,7,2024-08-02,닭고기,2등급,등심,10535,3764,낮음,여름,아니오,1145.03,33290,0.858
600,21,2024-04-01,닭고기,1등급,갈비,19509,2324,높음,봄,아니오,1379.35,21271,0.744
